519918	华夏兴和混合	61.02	东方日升	5.86
519918	华夏兴和混合	61.02	17进出	2.52
004813	中欧先进制造股票C	60.88	隆基股份	8.29
004813	中欧先进制造股票C	60.88	三花智控	6.36
004813	中欧先进制造股票C	60.88	宁德时代	6.31
004813	中欧先进制造股票C	60.88	立讯精密	6.27
004813	中欧先进制造股票C	60.88	赣锋锂业	5.85
004813	中欧先进制造股票C	60.88	恩捷股份	5.56
004813	中欧先进制造股票C	60.88	新宙邦	4.94
004813	中欧先进制造股票C	60.88	通威股份	4.24
004813	中欧先进制造股票C	60.88	星宇股份	4.12
004813	中欧先进制造股票C	60.88	先导智能	3.72
000793	工银高端制造股票	60.64	宁德时代	6.17
000793	工银高端制造股票	60.64	司太立	5.18
000793	工银高端制造股票	60.64	新宙邦	4.74
000793	工银高端制造股票	60.64	赣锋锂业	4.73
000793	工银高端制造股票	60.64	阳光电源	4.21
000793	工银高端制造股票	60.64	九洲药业	4.19
000793	工银高端制造股票	60.64	隆基股份	4.13
000793	工银高端制造股票	60.64	康龙化成	3.97
000793	工银高端制造股票	60.64	歌尔股份	3.41
000793	工银高端制造股票	60.64	通威股份	3.37
000793	工银高端制造股票	60.64	晨光转债	0.20
005668	融通新能源汽车主题精选混合A	60.29	中国重汽	8.59
005668	融通新能源汽车主题精选混合A	60.29	宁德时代	7.22
005668	融通新能源汽车主题精选混合A	60.29	汇川技术	6.83
005668	融通新能源汽车主题精选混合A	60.29	星宇股份	6.48
005668	融通新能源汽车主题精选混合A	60.29	中航光电	6.32
005668	融通新能源汽车主题精选混合A	60.29	银轮股份	5.32
005668	融通新能源汽车主题精选混合A	60.29	恩捷股份	5.21
005668	融通新能源汽车主题精选混合A	60.29	斯达半导	4.77
005668	融通新能源汽车主题精选混合A	60.29	拓普集团	4.69
005668	融通新能源汽车主题精选混合A	60.29	三花智控	4.33
005668	融通新能源汽车主题精选混合A	60.29	恩捷转债	0.03
481010	工银中小盘混合	60.08	新宙邦	5.32
481010	工银中小盘混合	60.08	司太立	5.29
481010	工银中小盘混合	60.08	康龙化成	4.95
481010	工银中小盘混合	60.08	阳光电源	4.88
481010	工银中小盘混合	60.08	赣锋锂业	4.70
481010	工银中小盘混合	60.08	九洲药业	4.48
481010	工银中小盘混合	60.08	春风动力	3.98
481010	工银中小盘混合	60.08	百润股份	3.85
481010	工银中小盘混合	60.08	青松股份	3.58
481010	工银中小盘混合	60.08	斯达半导	3.50
481010	工银中小盘混合	60.08	晨光转债	0.21
481015	工银主题策略混合	59.46	宁德时代	5.67
481015	工银主题策略混合	59.46	赣锋锂业	4.86
481015	工银主题策略混合	59.46	新宙邦	4.80
481015	工银主题策略混合	59.46	九洲药业	4.52
481015	工银主题策略混合	59.46	司太立	4.36
481015	工银主题策略混合	59.46	康龙化成	4.24
481015	工银主题策略混合	59.46	阳光电源	4.18
481015	工银主题策略混合	59.46	金山办公	3.94
481015	工银主题策略混合	59.46	隆基股份	3.80
481015	工银主题策略混合	59.46	百润股份	3.55
481015	工银主题策略混合	59.46	晨光转债	0.18
090018	大成新锐产业混合	58.86	赤峰黄金	9.14
090018	大成新锐产业混合	58.86	和顺石油	9.07
090018	大成新锐产业混合	58.86	菲利华	8.54
090018	大成新锐产业混合	58.86	卓越新能	8.35
090018	大成新锐产业混合	58.86	鸿路钢构	8.17
090018	大成新锐产业混合	58.86	斯迪克	5.88
090018	大成新锐产业混合	58.86	万兴科技	4.51
090018	大成新锐产业混合	58.86	万润股份	4.29
090018	大成新锐产业混合	58.86	歌尔股份	4.04
090018	大成新锐产业混合	58.86	中科电气	3.48
004854	广发中证全指汽车指数A	58.53	比亚迪	16.00
004854	广发中证全指汽车指数A	58.53	上汽集团	12.98
004854	广发中证全指汽车指数A	58.53	长安汽车	8.56
004854	广发中证全指汽车指数A	58.53	宇通客车	6.47
004854	广发中证全指汽车指数A	58.53	广汇汽车	5.16
004854	广发中证全指汽车指数A	58.53	江淮汽车	4.67
004854	广发中证全指汽车指数A	58.53	北汽蓝谷	4.48
004854	广发中证全指汽车指数A	58.53	一汽解放	3.95
004854	广发中证全指汽车指数A	58.53	长城汽车	3.74
004854	广发中证全指汽车指数A	58.53	广汽集团	3.33
001705	泓德战略转型股票	58.51	隆基股份	7.48
001705	泓德战略转型股票	58.51	浙江鼎力	6.35
001705	泓德战略转型股票	58.51	中国平安	5.93
001705	泓德战略转型股票	58.51	宁德时代	5.11
001705	泓德战略转型股票	58.51	立讯精密	4.66
001705	泓德战略转型股票	58.51	汇川技术	4.30
001705	泓德战略转型股票	58.51	恒立液压	4.10
001705	泓德战略转型股票	58.51	万华化学	4.07
001705	泓德战略转型股票	58.51	迈瑞医疗	4.06
001705	泓德战略转型股票	58.51	19进出	3.21
001705	泓德战略转型股票	58.51	20国开	1.59
001705	泓德战略转型股票	58.51	欧派转债	0.17
001163	银华中国梦30股票	58.47	立讯精密	8.79
001163	银华中国梦30股票	58.47	贵州茅台	7.88
001163	银华中国梦30股票	58.47	伊利股份	6.22
001163	银华中国梦30股票	58.47	海尔智家	5.25
001163	银华中国梦30股票	58.47	泸州老窖	5.02
001163	银华中国梦30股票	58.47	光明乳业	4.91
001163	银华中国梦30股票	58.47	中炬高新	4.32
001163	银华中国梦30股票	58.47	今世缘	4.23
001163	银华中国梦30股票	58.47	恒生电子	4.08
004855	广发中证全指汽车指数C	58.38	比亚迪	16.00
004855	广发中证全指汽车指数C	58.38	上汽集团	12.98
004855	广发中证全指汽车指数C	58.38	长安汽车	8.56
004855	广发中证全指汽车指数C	58.38	宇通客车	6.47
004855	广发中证全指汽车指数C	58.38	广汇汽车	5.16
004855	广发中证全指汽车指数C	58.38	江淮汽车	4.67
004855	广发中证全指汽车指数C	58.38	北汽蓝谷	4.48
004855	广发中证全指汽车指数C	58.38	一汽解放	3.95
004855	广发中证全指汽车指数C	58.38	长城汽车	3.74
004855	广发中证全指汽车指数C	58.38	广汽集团	3.33
003713	英大睿盛A	58.1	中信证券	3.63
003713	英大睿盛A	58.1	中科创达	3.48
003713	英大睿盛A	58.1	中直股份	2.96
003713	英大睿盛A	58.1	中国中免	2.88
003713	英大睿盛A	58.1	恒瑞医药	2.68
003713	英大睿盛A	58.1	中国平安	2.64
003713	英大睿盛A	58.1	龙蟒佰利	2.56
003713	英大睿盛A	58.1	东方财富	2.49
003713	英大睿盛A	58.1	光环新网	2.39
003713	英大睿盛A	58.1	乐普医疗	2.27
003714	英大睿盛C	58.0	中信证券	3.63
003714	英大睿盛C	58.0	中科创达	3.48
003714	英大睿盛C	58.0	中直股份	2.96
003714	英大睿盛C	58.0	中国中免	2.88
003714	英大睿盛C	58.0	恒瑞医药	2.68
003714	英大睿盛C	58.0	中国平安	2.64
003714	英大睿盛C	58.0	龙蟒佰利	2.56
003714	英大睿盛C	58.0	东方财富	2.49
003714	英大睿盛C	58.0	光环新网	2.39
003714	英大睿盛C	58.0	乐普医疗	2.27
005888	华夏新兴消费混合A	57.94	格力电器	6.78
005888	华夏新兴消费混合A	57.94	青松股份	5.35
005888	华夏新兴消费混合A	57.94	美的集团	5.25
005888	华夏新兴消费混合A	57.94	山西汾酒	4.07
005888	华夏新兴消费混合A	57.94	汤臣倍健	3.87
005888	华夏新兴消费混合A	57.94	古井贡酒	3.37
005888	华夏新兴消费混合A	57.94	美团点评-W	3.35
005888	华夏新兴消费混合A	57.94	贵州茅台	3.31
005888	华夏新兴消费混合A	57.94	绝味食品	3.18
001856	易方达环保主题混合	57.57	福斯特	9.42
001856	易方达环保主题混合	57.57	东山精密	9.01
001856	易方达环保主题混合	57.57	中材科技	5.36
001856	易方达环保主题混合	57.57	亿纬锂能	5.24
001856	易方达环保主题混合	57.57	和而泰	4.90
001856	易方达环保主题混合	57.57	三一重工	4.83
001856	易方达环保主题混合	57.57	三峡水利	4.80
001856	易方达环保主题混合	57.57	美的集团	4.75
001856	易方达环保主题混合	57.57	扬农化工	4.73
001856	易方达环保主题混合	57.57	旗滨集团	4.63
005889	华夏新兴消费混合C	57.55	格力电器	6.78
005889	华夏新兴消费混合C	57.55	青松股份	5.35
005889	华夏新兴消费混合C	57.55	美的集团	5.25
005889	华夏新兴消费混合C	57.55	山西汾酒	4.07
005889	华夏新兴消费混合C	57.55	汤臣倍健	3.87
005889	华夏新兴消费混合C	57.55	古井贡酒	3.37
005889	华夏新兴消费混合C	57.55	美团点评-W	3.35
005889	华夏新兴消费混合C	57.55	贵州茅台	3.31
005889	华夏新兴消费混合C	57.55	绝味食品	3.18
519710	交银策略回报灵活配置混合	57.52	贵州茅台	9.05
519710	交银策略回报灵活配置混合	57.52	汤臣倍健	8.88
519710	交银策略回报灵活配置混合	57.52	洋河股份	6.22
