symbol,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,code,name,
210004,金鹰稳健成长混合,JYWJCZHH,2020-10-23,1.8660,2.5960,-2.35,-4.16,-0.11,-1.69,29.22,51.46,99.36,33.10,46.58,213.2552,2010-04-14,1,51.7074,1.50%,0.15%,1,0.15%,1,60.17
002085,长盛互联网+混合,CSHLWHH,2020-10-23,1.3310,1.3310,-2.42,-2.49,1.29,1.53,29.22,26.40,39.23,23.24,17.37,33.10,2015-12-28,1,26.2808,1.50%,0.15%,1,0.15%,1,
161811,银华沪深300指数分级,YHHS300ZSFJ,2020-10-23,1.2520,,-0.79,-1.18,1.79,4.16,29.21,32.62,65.37,37.39,24.58,54.3880,2009-10-14,1,32.7561,1.20%,0.12%,1,0.12%,1,52.60
166001,中欧新趋势混合A,ZOXQSHHA,2020-10-23,1.6758,2.6510,-1.51,-1.37,0.55,1.29,29.20,45.74,110.36,69.57,40.08,266.0944,2007-01-29,1,45.8198,1.50%,0.15%,1,0.15%,1,120.39
530005,建信优化配置混合,JXYHPZHH,2020-10-23,1.6587,2.4875,-2.14,-3.13,0.34,-2.59,29.19,40.51,80.44,38.15,32.12,197.4109,2007-03-01,1,41.5927,1.50%,0.15%,1,0.15%,1,41.06
501005,汇添富中证精准医疗指数A,HTFZZJZYLZSA,2020-10-23,1.6655,1.6655,-3.81,-7.40,-2.40,-11.05,29.19,68.15,131.87,67.37,59.26,66.55,2016-01-21,1,69.0520,0.80%,0.08%,1,0.08%,1,
008078,农银汇理区间精选混合,NYHLQJJXHH,2020-10-23,1.3397,1.3397,-1.54,-1.68,3.27,1.77,29.18,,,,33.90,33.97,2019-12-10,1,33.97,1.50%,0.15%,1,0.15%,1,
008133,华安优质生活混合,HAYZSHHH,2020-10-23,1.3048,1.3048,-2.99,-3.92,-1.38,-1.61,29.16,,,,,30.48,2020-02-27,1,30.48,1.50%,0.15%,1,0.15%,1,
519181,万家和谐增长混合,WJHXZZHH,2020-10-23,1.2960,3.0570,-1.36,0.49,4.48,1.88,29.15,71.20,101.09,52.31,38.45,258.9310,2006-11-30,1,71.2021,1.50%,0.15%,1,0.15%,1,83.34
007013,湘财长顺混合发起式C,XCCSHHFQSC,2020-10-23,1.3342,1.5939,-1.76,-3.21,-1.35,-0.33,29.15,66.17,,,45.89,65.5575,2019-03-28,1,66.6070,,0.00%,,,,
320003,诺安先锋混合,NAXFHH,2020-10-23,2.0455,3.9290,-2.29,-4.71,-3.94,-6.63,29.14,53.26,81.26,46.89,43.92,669.9320,2005-12-19,1,53.6007,1.50%,0.15%,1,0.15%,1,52.39
002718,红塔红土盛隆灵活配置C,HTHTSLLHPZC,2020-10-23,1.5002,1.5502,-0.72,-0.58,3.04,8.58,29.14,30.74,55.35,48.95,23.49,57.4394,2016-06-03,1,30.7706,,0.00%,,,,
460005,华泰柏瑞价值增长混合A,HTBRJZZZHHA,2020-10-23,4.8516,6.0369,-3.38,-5.33,-2.55,-6.69,29.14,76.88,173.41,117.57,55.96,819.9515,2008-07-16,1,77.7190,1.50%,0.15%,1,0.15%,1,120.49
006181,格林伯锐灵活配置A,GLBRLHPZA,2020-10-23,0.9489,0.9489,-1.38,-2.27,1.43,1.48,29.14,11.91,,,16.97,-5.11,2018-11-16,1,12.6157,1.20%,0.12%,1,0.12%,1,
166020,中欧成长优选混合A,ZOCZYXHHA,2020-10-23,1.4397,1.7737,-0.97,-0.15,-0.19,8.11,29.13,35.88,59.36,31.04,21.47,94.3043,2013-08-21,1,36.3223,1.50%,0.15%,1,0.15%,1,51.84
001891,中欧成长优选混合E,ZOCZYXHHE,2020-10-23,1.4995,1.8795,-0.97,-0.15,-0.19,8.11,29.13,36.11,59.78,36.36,21.48,65.6982,2015-09-22,1,36.5541,1.50%,0.15%,1,0.15%,1,58.49
004142,招商盛合灵活混合A,ZSSHLHHHA,2020-10-23,1.4382,1.4382,-1.33,-3.06,-1.23,-1.86,29.13,46.83,69.46,42.30,37.52,43.82,2017-03-01,1,46.7252,1.50%,0.15%,1,0.15%,1,
233009,大摩多因子策略混合,DMDYZCLHH,2020-10-23,1.5210,2.5380,-2.87,-5.17,-0.52,-4.82,29.12,42.02,70.32,9.98,34.13,172.5337,2011-05-17,1,42.4157,1.50%,0.15%,1,0.15%,1,20.29
007799,申万菱信中小板指数C,SWLXZXBZSC,2020-10-23,1.5855,1.5855,-1.89,-2.60,1.30,-1.30,29.11,45.27,,,33.79,58.55,2019-08-08,1,45.2721,,0.00%,,,,
000985,嘉实逆向策略股票,JSNXCLGP,2020-10-23,1.8550,1.8550,-2.42,-5.26,-1.75,2.32,29.09,46.99,127.05,49.84,37.71,85.50,2015-02-02,1,48.2814,1.50%,0.15%,1,0.15%,1,66.52
005593,上投创新商业模式混合,STCXSYMSHH,2020-10-23,1.7647,1.7647,-2.89,-5.11,-2.21,-7.24,29.09,70.14,123.92,,50.46,76.47,2018-04-02,1,69.9441,1.50%,0.15%,1,0.15%,1,
240004,华宝动力组合,HBDLZH,2020-10-23,2.1008,4.6108,-0.90,-1.04,-0.10,-2.54,29.06,58.65,81.53,38.06,38.39,862.2639,2005-11-17,1,58.9829,1.50%,0.15%,1,0.15%,1,41.31
375010,上投摩根中国优势混合,STMGZGYSHH,2020-10-23,1.7766,5.8286,-2.74,-5.14,-2.37,-5.47,29.06,59.55,108.59,28.12,42.34,754.3484,2004-09-15,1,59.5080,1.50%,0.15%,1,0.15%,1,47.53
005260,银华稳健增利灵活配置混合A,YHWJZLLHPZHHA,2020-10-23,1.3040,1.3040,-2.04,-3.82,-1.32,-1.35,29.06,43.09,68.58,,34.60,30.3870,2017-12-15,1,43.2495,1.50%,0.15%,1,0.15%,1,
007992,华夏中证全指证券公司ETF联接A,HXZZQZZQGSETFLJA,2020-10-23,1.2916,1.2916,-1.52,-2.17,0.20,-2.82,29.06,,,,,29.16,2020-04-03,1,29.16,1.20%,0.12%,1,0.12%,1,
008241,东财上证50C,DCSZ50C,2020-10-23,1.2550,1.2550,-0.57,-0.77,2.41,4.31,29.05,,,,19.41,25.50,2019-12-03,1,25.5,,0.00%,,,,
006182,格林伯锐灵活配置C,GLBRLHPZC,2020-10-23,0.9461,0.9461,-1.39,-2.27,1.41,1.44,29.04,11.74,,,16.82,-5.39,2018-11-16,1,12.4302,,0.00%,,,,
002159,东吴国企改革,DWGQGG,2020-10-23,1.0205,1.0205,-1.06,-0.99,1.53,-2.26,29.01,24.45,19.92,1.54,17.98,2.05,2015-12-30,1,24.4512,1.50%,0.15%,1,0.15%,1,
121003,国投瑞银核心企业混合,GTRYHXQYHH,2020-10-23,1.1570,2.8020,-2,-2.82,1.27,-2.99,29,50.67,87.34,53,35.80,258.1664,2006-04-19,1,51.0838,1.50%,0.15%,1,0.15%,1,18.26
008094,同泰慧选混合发起式C,TTHXHHFQSC,2020-10-23,1.2037,1.2287,-2.12,-4.18,-3.70,-2.06,29,,,,22.84,23.2360,2019-12-17,1,23.236,,0.00%,,,,
000411,景顺长城优质成长股票,JSCCYZCZGP,2020-10-23,1.6150,1.9650,-1.16,-2,0.62,0.25,28.99,33.69,64.13,40.07,25.39,104.4521,2014-01-02,1,33.6920,1.50%,0.15%,1,0.15%,1,39.37
001404,招商移动互联网产业股票基金,ZSYDHLWCYGPJJ,2020-10-23,1.1620,1.1620,-2.52,-5.22,-4.44,-13.86,28.97,43.81,86.82,45.43,31.45,16.20,2015-06-19,1,44.8878,1.50%,0.15%,1,0.15%,1,22.57
006890,上投摩根领先优选混合,STMGLXYXHH,2020-10-23,1.4834,1.4969,-2.07,-3.58,-0.65,-4.22,28.96,41.03,,,32.29,50.0145,2019-03-20,1,41.0706,1.50%,0.15%,1,0.15%,1,
003016,中金中证500A,ZJZZ500A,2020-10-23,1.4597,1.4597,-1.72,-3.57,-1.04,-0.44,28.95,42.98,80.63,30.86,34.19,45.97,2016-07-22,1,43.1921,1.00%,0.10%,1,0.10%,1,
501006,汇添富中证精准医疗指数C,HTFZZJZYLZSC,2020-10-23,1.6368,1.6368,-3.81,-7.40,-2.43,-11.14,28.94,67.53,130.37,65.63,58.74,63.68,2016-01-21,1,68.4297,,0.00%,,,,
519773,交银数据产业灵活配置混合,JYSJCYLHPZHH,2020-10-23,1.8760,1.8760,-2.19,-5.06,-1.68,-3.84,28.93,71.64,173.87,125.75,49.24,87.60,2016-08-16,1,72.1101,1.50%,0.15%,1,0.15%,1,
009046,东财创业板A,DCCYBA,2020-10-23,1.3957,1.3957,-2.58,-4.29,0.21,-5.66,28.93,,,,,39.57,2020-03-18,1,39.57,1.20%,0.12%,1,0.12%,1,
519021,国泰金鼎价值混合,GTJDJZHH,2020-10-23,0.7980,2.9240,-1.97,-2.33,0.63,2.84,28.92,44.30,88.21,43.78,33.67,181.9344,2007-04-11,1,44.3038,1.50%,0.15%,1,0.15%,1,46.91
002545,东方岳灵活配置混合,DFYLHPZHH,2020-10-23,1.6977,1.6977,-1.51,-2.97,-0.45,-0.19,28.91,40.97,83.10,57.21,30.52,69.77,2016-09-22,1,41.6166,0.80%,0.08%,1,0.08%,1,
007903,长城量化小盘股票,CCLHXPGP,2020-10-23,1.2274,1.2274,-2.38,-4.46,-1.54,-3.30,28.91,,,,,22.7277,2020-01-10,1,22.7277,1.50%,0.15%,1,0.15%,1,
008145,兴全优选进取三个月持有(FOF),XQYXJQSGYCYFOF,2020-10-21,1.2878,1.2878,-0.29,-0.68,1.47,3.94,28.91,,,,,28.78,2020-03-06,1,,1.50%,0.15%,1,0.15%,1,
005206,南方优选成长混合C,NFYXCZHHC,2020-10-23,4.2640,4.2640,-2.18,-3.46,-0.05,0.49,28.90,48.93,101.13,,42.85,72.7015,2017-12-01,1,49.5615,,0.00%,,,,
006098,华宝券商ETF联接A,HBQSETFLJA,2020-10-23,1.6728,1.6728,-1.54,-2.27,-0.13,-4.32,28.90,32.04,71.96,,17.65,67.28,2018-06-27,1,31.5611,1.00%,0.10%,1,0.10%,1,
377530,上投摩根行业轮动混合A,STMGHYLDHHA,2020-10-23,2.9310,3.2860,-3.30,-6.63,-4.40,-8.63,28.89,63.01,117.43,49.01,48.86,246.9007,2010-01-28,1,63.8346,1.50%,0.15%,1,0.15%,1,77.53
006123,中融高股息混合A,ZRGGXHHA,2020-10-23,1.3713,1.4333,-1.93,-4.31,-2.83,-1.45,28.88,43.62,,,34.30,44.0507,2019-09-26,1,43.3911,1.50%,0.15%,1,0.15%,1,
001556,天弘中证500指数增强A,THZZ500ZSZQA,2020-10-23,1.1466,1.1466,-1.50,-4.17,-1.56,-3.75,28.87,45.40,78.65,46.18,37.38,14.66,2015-06-30,1,45.5076,1.50%,0.15%,1,0.15%,1,39.27
001978,泰信互联网+混合,TXHLWHH,2020-10-23,1.5850,1.5850,-2.46,-3.94,1.21,-0.69,28.86,47.58,93.53,57.87,33.53,58.50,2016-06-08,1,47.8545,1.50%,0.15%,1,0.15%,1,
008056,南方上证50增强A,NFSZ50ZQA,2020-10-23,1.2886,1.2886,-1.72,-2.07,2.03,3.91,28.86,,,,,28.86,2020-04-23,1,28.86,1.50%,0.15%,1,0.15%,1,
005403,南方融尚再融资混合,NFRSZRZHH,2020-10-23,1.7224,1.7224,-2.80,-3.44,0.87,1.40,28.85,37.22,76.69,,29.89,72.24,2018-01-29,1,37.7589,1.50%,0.15%,1,0.15%,1,
007993,华夏中证全指证券公司ETF联接C,HXZZQZZQGSETFLJC,2020-10-23,1.2894,1.2894,-1.53,-2.18,0.17,-2.91,28.85,,,,,28.94,2020-04-03,1,28.94,,0.00%,,,,
519727,交银成长30混合,JYCZ30HH,2020-10-23,2.1580,2.6180,-1.51,-3.32,-1.10,-5.85,28.84,48.73,177.02,106.11,34.12,209.4491,2013-06-05,1,49.2393,1.50%,0.15%,1,0.15%,1,100.55
005055,华泰柏瑞量化阿尔法A,HTBRLHAEFA,2020-10-23,1.3496,1.3496,-1.38,-2.75,0.44,1.93,28.84,37.35,61.36,34.68,32.25,34.96,2017-09-26,1,37.7987,1.50%,0.15%,1,0.15%,1,
005261,银华稳健增利灵活配置混合C,YHWJZLLHPZHHC,2020-10-23,1.2938,1.2938,-2.04,-3.83,-1.35,-1.44,28.84,42.54,67.53,,34.23,29.38,2017-12-15,1,42.6933,,0.00%,,,,
006034,富国MSCI中国A股国际通,FGMSCIZGAGGJT,2020-10-23,1.7320,1.7320,-1.50,-2.94,0.77,0.69,28.84,38.84,,,29.02,73.20,2018-12-25,1,38.8154,1.20%,0.12%,1,0.12%,1,
004143,招商盛合灵活混合C,ZSSHLHHHC,2020-10-23,1.4167,1.4167,-1.33,-3.07,-1.27,-1.98,28.81,46.10,67.76,40.17,36.96,41.67,2017-03-01,1,45.9913,1.50%,0.15%,1,0.15%,1,
151001,银河稳健混合,YHWJHH,2020-10-23,2.2489,5.9845,-1.98,-3.02,0.75,-0.97,28.79,62.86,99.10,80.09,55.62,1642.4655,2003-08-04,1,63.1248,1.50%,0.15%,1,0.15%,1,105.71
002304,平安安心灵活配置混合A,PAAXLHPZHHA,2020-10-23,1.3348,1.3348,-2.86,-3.84,-1.05,-2.78,28.77,24.18,29.84,29.59,21.66,33.48,2016-01-15,1,23.6613,1.20%,0.12%,1,0.12%,1,
001167,金鹰科技创新股票,JYKJCXGP,2020-10-23,0.9310,0.9310,-2.51,-4.81,-2.10,-4.51,28.77,41.70,77,31.68,34.73,-6.90,2015-04-30,1,41.7047,1.50%,0.15%,1,0.15%,1,28.41
377240,上投摩根新兴动力混合A,STMGXXDLHHA,2020-10-23,4.8870,4.8870,-2.55,-5.77,-3.44,-9.28,28.77,75.29,147.69,55.24,51.30,388.70,2011-07-13,1,75.1613,1.50%,0.15%,1,0.15%,1,117.68
005487,平安量化精选混合C,PALHJXHHC,2020-10-23,1.2706,1.2706,-2.43,-3.61,-0.53,-4.75,28.77,29.40,46.57,,20.81,27.06,2018-02-01,1,29.6531,,0.00%,,,,
009047,东财创业板C,DCCYBC,2020-10-23,1.3936,1.3936,-2.58,-4.30,0.19,-5.72,28.77,,,,,39.36,2020-03-18,1,39.36,,0.00%,,,,
370023,上投摩根中证消费服务指数,STMGZZXFFWZS,2020-10-23,2.1980,2.3780,-2.09,-3.04,1.24,-2.14,28.76,34.76,67.66,44.32,31.07,157.2278,2012-09-25,1,35.4282,1.20%,0.12%,1,0.12%,1,57.68
070027,嘉实周期优选混合,JSZQYXHH,2020-10-23,2.9150,2.9750,-1.25,-0.58,1.85,3.22,28.75,46.78,94.85,32.32,30.43,208.4708,2011-12-08,1,47.0736,1.50%,0.15%,1,0.15%,1,39.74
519997,长信银利精选混合,CXYLJXHH,2020-10-23,1.4158,3.5644,-1.53,-1.76,-0.70,1.78,28.74,48.25,81.83,54.89,39.39,663.2995,2005-01-17,1,48.6106,1.50%,0.15%,1,0.15%,1,92.83
000963,兴业多策略混合,XYDCLHH,2020-10-23,1.9630,1.9630,-0.15,-0.30,2.56,5.48,28.72,41.53,80.59,51.47,29.06,96.30,2015-01-23,1,41.3247,1.50%,0.15%,1,0.15%,1,58.31
070099,嘉实优质企业混合,JSYZQYHH,2020-10-23,2.3220,3.6750,-3.69,-6.14,-2.07,-6.90,28.71,49.35,103.28,68.37,48.38,212.2167,2007-12-08,1,50.6914,1.50%,0.15%,1,0.15%,1,85.01
590003,中邮核心优势灵活配置混合,ZYHXYSLHPZHH,2020-10-23,1.7220,1.9020,-1.37,-2.88,-0.86,-2.55,28.70,30.55,41.61,8.71,30.95,102.8976,2009-10-28,1,31.3501,1.50%,0.15%,1,0.15%,1,-6.21
070021,嘉实主题新动力混合,JSZTXDLHH,2020-10-23,2.8250,2.8250,-2.45,-5.26,-1.64,2.28,28.70,48.84,135.22,75.47,39.16,182.50,2010-12-07,1,50.1063,1.50%,0.15%,1,0.15%,1,87.09
007048,平安安心灵活配置混合C,PAAXLHPZHHC,2020-10-23,1.3347,1.3347,-2.86,-3.84,-1.06,-2.80,28.70,24.09,,,21.56,29.3690,2019-02-19,1,23.5719,,0.00%,,,,
360012,光大中小盘混合,GDZXPHH,2020-10-23,1.8772,2.4250,-2.42,-5.69,-0.48,-4.89,28.69,55.85,90.39,54.61,45.87,180.1080,2010-04-14,1,56.4203,1.50%,0.15%,1,0.15%,1,67.29
003578,中金中证500C,ZJZZ500C,2020-10-23,1.4573,1.4573,-1.73,-3.57,-1.07,-0.54,28.69,42.41,78.83,29.73,33.75,34.9727,2016-11-28,1,42.6069,,0.00%,,,,
519613,银河君尚混合A,YHJSHHA,2020-10-23,1.4604,1.4604,-0.48,-0.91,0.19,3.27,28.68,36.47,48.19,40.14,33.16,46.04,2016-08-17,1,36.4605,0.80%,0.08%,1,0.08%,1,
168301,东海祥龙混合(LOF),DHXLHHLOF,2020-10-23,1.4701,1.4701,-3.17,-4.74,3.28,-4.33,28.67,36.78,74.58,47.16,37.59,47.01,2016-12-21,1,37.1874,1.50%,0.15%,1,0.15%,1,
001557,天弘中证500指数增强C,THZZ500ZSZQC,2020-10-23,1.1272,1.1272,-1.50,-4.18,-1.59,-3.82,28.66,44.96,77.43,44.64,37.03,12.72,2015-06-30,1,45.0521,,0.00%,,,,37.08
320012,诺安主题精选混合,NAZTJXHH,2020-10-23,3.5610,3.6610,-2.89,-5.72,-1.49,-4.81,28.65,59.26,126.38,98.16,52.37,290.6393,2010-09-15,1,60.4054,1.50%,0.15%,1,0.15%,1,119.54
000824,圆信永丰双利A,YXYFSLA,2020-10-23,1.2440,2.59,-2.28,-4.61,-2.60,-2.13,28.65,32.95,73.88,44.33,25.98,255.6439,2014-11-19,1,33.5755,1.50%,0.15%,1,0.15%,1,102.29
001810,中欧潜力价值灵活配置混合A,ZOQLJZLHPZHHA,2020-10-23,1.6080,1.79,-0.92,0.12,-0.06,5.58,28.64,33.22,54.11,29.10,21.36,86.2843,2015-09-30,1,33.4441,1.50%,0.15%,1,0.15%,1,84.62
007531,华宝券商ETF联接C,HBQSETFLJC,2020-10-23,1.6641,1.6641,-1.54,-2.28,-0.17,-4.42,28.64,31.52,,,17.26,31.7786,2019-06-13,1,31.0419,,0.00%,,,,
257010,国联安小盘精选混合,GLAXPJXHH,2020-10-23,1.3390,4.1180,-0.81,-3.18,-1.47,2.45,28.63,47.02,70.51,30.02,33.49,632.9169,2004-04-12,1,48.3704,1.50%,0.15%,1,0.15%,1,40.43
020011,国泰沪深300指数A,GTHS300ZSA,2020-10-23,1.0994,1.5738,-1.18,-1.47,1.48,1.39,28.63,27.47,56.70,29.91,20.60,10.2903,2007-11-11,1,27.4962,1.50%,0.15%,1,0.15%,1,50.87
006532,华泰柏瑞量化阿尔法C,HTBRLHAEFC,2020-10-23,1.3614,1.3614,-1.38,-2.75,0.42,1.82,28.63,37.10,62.79,,31.93,66.6748,2018-10-16,1,37.5429,,0.00%,,,,
290006,泰信蓝筹精选混合,TXLCJXHH,2020-10-23,1.1637,1.6414,-0.73,-1.48,-1.14,0.70,28.63,26.71,47.17,-3.91,19.02,76.2135,2009-04-22,1,26.4479,1.50%,0.15%,1,0.15%,1,-21.19
160223,国泰创业板指数(LOF),GTCYBZSLOF,2020-10-23,1.2326,1.2326,-2.64,-4,0.94,-6.13,28.62,55.87,98.55,38.92,43.36,23.2477,2016-11-11,1,55.5527,1.20%,0.12%,1,0.12%,1,
160211,国泰中小盘成长混合(LOF),GTZXPCZHHLOF,2020-10-23,3.4160,4.6820,-3.69,-4.79,-1.41,-4.18,28.61,48.01,93.32,9.38,42.27,302.3810,2009-10-19,1,49.1703,1.50%,0.15%,1,0.15%,1,88.29
000965,汇丰晋信新动力混合,HFJXXDLHH,2020-10-23,1.4501,1.4501,-2.59,-3.87,-3.04,-9.35,28.61,60.84,121.32,55.57,40.91,45.01,2015-02-11,1,60.9791,1.50%,0.15%,1,0.15%,1,61.72
008057,南方上证50增强C,NFSZ50ZQC,2020-10-23,1.2860,1.2860,-1.73,-2.09,2,3.80,28.60,,,,,28.60,2020-04-23,1,28.6,,0.00%,,,,
161613,融通创业板指数A,RTCYBZSA,2020-10-23,1.2460,2.5060,-2.58,-4.37,0.32,-6.17,28.59,55.75,98.09,38.91,43.38,198.8388,2012-04-06,1,55.3616,1.20%,0.12%,1,0.12%,1,10.62
000594,大摩进取优选股票,DMJQYXGP,2020-10-23,2.4120,2.4120,-0.99,-2.98,0.71,3.47,28.57,43.74,73.40,39.91,23.44,141.20,2014-05-29,1,44.8649,1.50%,0.15%,1,0.15%,1,38.14
160625,鹏华证券保险分级,PHZQBXFJ,2020-10-23,0.9320,1.9480,-1.06,-1.48,1.41,-0.21,28.54,23.11,51.41,16.15,13.83,105.6605,2014-05-05,1,22.8023,1.20%,0.60%,5,0.60%,5,29.48
004513,海富通沪深300指数增强A,HFTHS300ZSZQA,2020-10-23,1.3435,1.3735,-1.51,-1.88,1.16,4.91,28.54,26.60,32.77,32.01,22.21,38.3485,2017-05-10,1,26.3757,1.00%,0.10%,1,0.10%,1,
002707,大摩科技领先混合,DMKJLXHH,2020-10-23,1.5013,1.5013,-3.07,-5.33,-1.95,-3.65,28.54,67.80,100.65,,51.83,50.13,2017-12-13,1,68.2506,1.50%,0.15%,1,0.15%,1,
519116,浦银安盛沪深300指数增强,PYASHS300ZSZQ,2020-10-23,1.8320,2.0690,-1.45,-2.08,0.94,2.32,28.52,30.07,68.10,45.90,22.30,110.9707,2010-12-10,1,30.2288,1.20%,0.12%,1,0.12%,1,79.40
001588,天弘中证800指数A,THZZ800ZSA,2020-10-23,1.2545,1.2545,-1.23,-1.74,0.67,-0.14,28.52,34.69,68.39,34.37,25.49,25.45,2015-07-16,1,34.7765,1.00%,0.10%,1,0.10%,1,44.15
005873,建信创业板ETF联接A,JXCYBETFLJA,2020-10-23,1.6064,1.6064,-2.48,-4.14,0.21,-4.79,28.51,55.89,94.10,,43.93,60.64,2018-06-13,1,55.5383,1.50%,0.15%,1,0.15%,1,
005229,嘉实富时中国A50ETF联接C,JSFSZGA50ETFLJC,2020-10-23,1.3397,1.3397,-0.60,-0.13,3.80,4.32,28.50,25.39,55.40,,19.40,31.3947,2018-02-05,1,25.3111,,0.00%,,,,
519694,交银蓝筹混合,JYLCHH,2020-10-23,1.0799,1.9189,-2.23,-4.27,-2.08,-2.13,28.49,65.50,109.81,86.90,49.13,131.5929,2007-08-08,1,66.5472,1.50%,0.15%,1,0.15%,1,107.47
090004,大成精选增值混合,DCJXZZHH,2020-10-23,1.6019,4.0229,-1.37,-2.26,-0.73,-3.23,28.49,42.91,88.26,53.20,33.86,1113.1173,2004-12-15,1,43.4751,1.50%,0.15%,1,0.15%,1,118.41
000794,宝盈睿丰创新混合A/B,BYRFCXHHAB,2020-10-23,2.3190,2.3190,-2.28,-5,-1.99,-5.88,28.48,55.95,127.13,67.20,46.22,131.90,2014-09-26,1,57.5408,1.20%,0.12%,1,0.12%,1,49.42
004512,海富通沪深300指数增强C,HFTHS300ZSZQC,2020-10-23,1.3967,1.4397,-1.51,-1.88,1.15,4.88,28.48,26.54,37.76,39.61,22.11,45.6105,2017-05-10,1,26.3068,,0.00%,,,,
688888,浙商聚潮产业成长混合,ZSJCCYCZHH,2020-10-23,1.62,1.9210,-0.49,-0.80,0.25,2.53,28.47,42.23,73.26,24.90,27.46,101.9361,2011-05-17,1,42.1052,1.50%,0.15%,1,0.15%,1,33.73
008261,招商研究优选股票A,ZSYJYXGPA,2020-10-23,1.2847,1.2847,-1.37,-2.47,-1.48,3.45,28.47,,,,,28.47,2020-04-21,1,28.47,1.50%,0.15%,1,0.15%,1,
580006,东吴新经济混合,DWXJJHH,2020-10-23,1.1484,1.5384,-3.19,-5.48,0.36,-2.83,28.46,25.78,59.50,15.42,24.69,59.1403,2009-12-30,1,25.7831,1.50%,0.15%,1,0.15%,1,-2.25
006620,华夏养老2045(FOF)A,HXYL2045FOFA,2020-10-21,1.5054,1.5054,-1.02,-2.02,1.68,0.87,28.46,44.32,,,35.92,50.54,2019-04-09,3,,1.50%,0.15%,1,0.15%,1,
260101,景顺长城优选混合,JSCCYXHH,2020-10-23,3.4992,6.1458,-1.94,-2.74,1.43,4.88,28.44,52.09,102.64,59.36,37.15,1543.5088,2003-10-24,1,52.7529,1.50%,0.15%,1,0.15%,1,114.69
002295,广发稳安灵活配置A,GFWALHPZA,2020-10-23,1.6348,1.6348,-1.55,-2.50,3.09,-1.85,28.43,42.78,51.37,55.70,39.31,63.48,2016-02-04,1,43.2778,1.00%,0.10%,1,0.10%,1,
001125,博时互联网主题灵活配置混合,BSHLWZTLHPZHH,2020-10-23,1.1660,1.1660,-2.67,-5.28,-3.48,-9.68,28.41,54.03,115.53,46.67,35.58,16.60,2015-04-28,1,54.8473,1.50%,0.15%,1,0.15%,1,53.62
168001,国寿安保中证养老产业,GSABZZYLCY,2020-10-23,1.3002,1.0012,-2.08,-3.13,-0.67,-5.17,28.41,42.44,42.56,3.62,36.55,-10.7232,2015-06-26,1,43.4624,1.00%,0.10%,1,0.10%,1,-3.38
006248,华夏创业板ETF联接A,HXCYBETFLJA,2020-10-23,1.7763,1.7763,-2.52,-4.20,0.41,-5.33,28.41,56.46,100.44,,44.80,77.63,2018-08-14,1,56.1857,1.20%,0.12%,1,0.12%,1,
590005,中邮核心主题混合,ZYHXZTHH,2020-10-23,2.6180,2.7780,-3.43,-4.70,-0.65,-7.20,28.40,63.22,104.69,37.57,55.28,202.4551,2010-05-19,1,64.0351,1.50%,0.15%,1,0.15%,1,41.97
001589,天弘中证800指数C,THZZ800ZSC,2020-10-23,1.2394,1.2394,-1.24,-1.74,0.66,-0.19,28.40,34.43,67.69,33.51,25.29,23.94,2015-07-16,1,34.4981,,0.00%,,,,42.53
080007,长盛同鑫行业配置混合,CSTXHYPZHH,2020-10-23,1.47,1.5010,-1.80,-2.91,-0.07,-1.21,28.38,56.22,77.97,39.60,44.69,51.5423,2011-05-24,1,57.0513,1.20%,0.12%,1,0.12%,1,16.02
519614,银河君尚混合C,YHJSHHC,2020-10-23,1.4285,1.4285,-0.48,-0.92,0.15,3.15,28.37,35.79,46.69,38.03,32.62,42.85,2016-08-17,1,35.7761,,0.00%,,,,
006209,中信保诚新蓝筹混合,ZXBCXLCHH,2020-10-23,1.8491,1.8491,-2.08,-3.75,-1.66,-2.96,28.37,59.89,83.66,,40.05,84.91,2018-09-04,1,60.3034,1.50%,0.15%,1,0.15%,1,
001983,中邮低碳配置混合,ZYDTPZHH,2020-10-23,1.1140,1.1140,-2.19,-3.05,-0.27,-2.02,28.34,50.54,94.42,40.48,35.03,11.40,2016-04-28,1,50.7442,1.50%,0.15%,1,0.15%,1,
005638,农银汇理量化智慧动力混合,NYHLLHZHDLHH,2020-10-23,1.5719,1.5719,-2.20,-3.06,1.50,-0.28,28.33,49.66,83.91,,38.75,57.19,2018-03-26,1,49.9332,1.50%,0.15%,1,0.15%,1,
004870,融通创业板指数C,RTCYBZSC,2020-10-23,1.2320,1.2320,-2.61,-4.42,0.24,-6.31,28.33,54.97,96.49,37.50,42.76,37.9619,2017-07-05,1,54.7739,,0.00%,,,,
007994,华夏中证500指数增强A,HXZZ500ZSZQA,2020-10-23,1.3541,1.3541,-1.63,-3.20,-1.58,0.32,28.33,,,,,35.41,2020-03-25,1,35.41,1.20%,0.12%,1,0.12%,1,
000966,中邮核心科技创新灵活配置混合,ZYHXKJCXLHPZHH,2020-10-23,1.40,1.40,-2.78,-5.85,-1.96,-0.07,28.32,48.94,74.56,42.71,37.66,40,2015-02-11,1,49.2537,1.50%,0.15%,1,0.15%,1,39.86
